dt,cnt_id,cycle_id,event,location_name,end_location_name,cnt_type,days_since_last_event,days_until_free
2006-02-15,TOWU9896330,TOWU9896330_cycle_1,Прибыл_груженый,Москва,Владивосток,40,16,25
2006-02-15,WEDU2383938,WEDU2383938_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,2,19
2006-02-15,WEDU6876299,WEDU6876299_cycle_1,Прибыл_груженый,Москва,Владивосток,20,8,33
2006-02-16,BUTU1300953,BUTU1300953_cycle_1,Прибыл_груженый,Владивосток,Москва,40,11,45
2006-02-16,BUTU2391445,BUTU2391445_cycle_1,Отправлен_по_ЖД,Владивосток,Москва,20,3,26
2006-02-16,BUTU4321000,BUTU4321000_cycle_2,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,2,6
2006-02-16,CRTU1521773,CRTU1521773_cycle_1,Прибыл_груженый,Владивосток,Москва,20,13,27
2006-02-16,CRTU2183954,CRTU2183954_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,25
2006-02-16,CRTU5834937,CRTU5834937_cycle_1,Прибыл_груженый,Санкт-Петербург,Владивосток,20,7,22
2006-02-16,CRTU6264170,CRTU6264170_cycle_1,Отправлен_грузополучателю,Москва,Москва,40,1,18
2006-02-16,CRTU8114609,CRTU8114609_cycle_1,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,18
2006-02-16,CRTU8114609,CRTU8114609_cycle_1,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,18
2006-02-16,KNYU5786200,KNYU5786200_cycle_1,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,9
2006-02-16,KNYU8173059,KNYU8173059_cycle_1,Прибыл_по_ЖД,Владивосток,Владивосток,20,16,18
2006-02-16,STNU2356703,STNU2356703_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,2,41
2006-02-16,STNU2517447,STNU2517447_cycle_2,Отправлен_по_ЖД,Москва,Владивосток,40,2,34
2006-02-16,STNU4919514,STNU4919514_cycle_1,Прибыл_груженый,Санкт-Петербург,Владивосток,40,8,46
2006-02-16,STNU9487869,STNU9487869_cycle_1,Прибыл_по_ЖД,Москва,Москва,40,3,20
2006-02-16,TIMU3631350,TIMU3631350_cycle_1,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,58
2006-02-16,TOWU8381849,TOWU8381849_cycle_1,Передан_на_погрузку,Владивосток,Москва,20,0,20
2006-02-16,WEDU4651205,WEDU4651205_cycle_1,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,9,0
2006-02-16,WEDU6876299,WEDU6876299_cycle_1,Отправлен_по_ЖД,Москва,Владивосток,20,1,32
2006-02-17,BUTU1300953,BUTU1300953_cycle_1,Отправлен_по_ЖД,Владивосток,Москва,40,1,44
2006-02-17,CRTU8114609,CRTU8114609_cycle_1,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,17
2006-02-17,STNU9487869,STNU9487869_cycle_1,Отправлен_грузополучателю,Москва,Москва,40,1,19
2006-02-17,STNU9845862,STNU9845862_cycle_1,Передан_на_погрузку,Санкт-Петербург,Москва,40,0,8
2006-02-17,TIMU6310893,TIMU6310893_cycle_1,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,36
2006-02-17,WEDU7000544,WEDU7000544_cycle_1,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,46
2006-02-18,CRTU1521773,CRTU1521773_cycle_1,Отправлен_по_ЖД,Владивосток,Москва,20,2,25
2006-02-18,CRTU5834937,CRTU5834937_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,2,20
2006-02-18,KNYU5786200,KNYU5786200_cycle_1,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,2,7
2006-02-18,KNYU7944727,KNYU7944727_cycle_1,Прибыл_груженый,Санкт-Петербург,Владивосток,20,5,31
2006-02-18,TIMU5165088,TIMU5165088_cycle_1,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,17,32
2006-02-18,TOWU2940273,TOWU2940273_cycle_1,Передан_на_погрузку,Москва,Владивосток,40,0,37
2006-02-18,TOWU5892461,TOWU5892461_cycle_1,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,68
2006-02-18,TOWU9896330,TOWU9896330_cycle_1,Отправлен_по_ЖД,Москва,Владивосток,40,3,22
2006-02-18,WEDU2249581,WEDU2249581_cycle_1,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,15,1
2006-02-18,WEDU4651205,WEDU4651205_cycle_2,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,42
2006-02-18,WEDU5817433,WEDU5817433_cycle_2,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,55
2006-02-18,WEDU6874585,WEDU6874585_cycle_1,Передан_на_погрузку,Москва,Владивосток,20,0,54
2006-02-19,BUTU4321000,BUTU4321000_cycle_2,Прибыл_по_ЖД,Москва,Москва,40,3,3
2006-02-19,CRTU2183954,CRTU2183954_cycle_1,Прибыл_по_ЖД,Москва,Москва,40,3,22
2006-02-19,CRTU3557936,CRTU3557936_cycle_2,Прибыл_груженый,Владивосток,Санкт-Петербург,20,16,21
2006-02-19,KNYU1824938,KNYU1824938_cycle_1,Прибыл_груженый,Москва,Санкт-Петербург,20,5,38
2006-02-19,KNYU5786200,KNYU5786200_cycle_1,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,6
2006-02-19,KNYU7944727,KNYU7944727_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,1,30
2006-02-19,STNU4919514,STNU4919514_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,3,43
2006-02-19,STNU9767317,STNU9767317_cycle_1,Прибыл_груженый,Санкт-Петербург,Владивосток,20,14,23
2006-02-19,TIMU3137493,TIMU3137493_cycle_1,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,30
2006-02-19,WEDU2249581,WEDU2249581_cycle_1,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,0
2006-02-19,WEDU2249581,WEDU2249581_cycle_1,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,0,0
2006-02-20,BUTU4321000,BUTU4321000_cycle_2,Отправлен_грузополучателю,Москва,Москва,40,1,2
2006-02-20,BUTU9513169,BUTU9513169_cycle_1,Передан_на_погрузку,Москва,Владивосток,40,0,20
2006-02-20,CRTU3557936,CRTU3557936_cycle_2,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,1,20
2006-02-20,CRTU8128829,CRTU8128829_cycle_1,Прибыл_груженый,Владивосток,Москва,20,20,28
2006-02-20,KNYU8173059,KNYU8173059_cycle_1,Отправлен_грузополучателю,Владивосток,Владивосток,20,4,14
2006-02-20,KNYU8798891,KNYU8798891_cycle_1,Прибыл_груженый,Москва,Санкт-Петербург,20,8,28
2006-02-20,STNU2794431,STNU2794431_cycle_1,Прибыл_груженый,Санкт-Петербург,Владивосток,20,9,18
2006-02-20,STNU9767317,STNU9767317_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,1,22
2006-02-20,STNU9845862,STNU9845862_cycle_1,Прибыл_груженый,Санкт-Петербург,Москва,40,3,5
2006-02-20,TIMU3137493,TIMU3137493_cycle_1,Прибыл_груженый,Владивосток,Санкт-Петербург,40,1,29
2006-02-20,TIMU5165088,TIMU5165088_cycle_1,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,2,30
2006-02-21,KNYU1824938,KNYU1824938_cycle_1,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,36
2006-02-21,KNYU1824938,KNYU1824938_cycle_1,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,36
2006-02-21,STNU2794431,STNU2794431_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,1,17
2006-02-21,STNU5088417,STNU5088417_cycle_1,Передан_на_погрузку,Санкт-Петербург,Владивосток,40,0,68
2006-02-21,STNU9845862,STNU9845862_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,4
2006-02-21,STNU9845862,STNU9845862_cycle_1,Прибыл_по_ЖД,Москва,Москва,40,0,4
2006-02-22,BUTU4321000,BUTU4321000_cycle_2,Прибыл_свободным,Москва,Москва,40,2,0
2006-02-22,BUTU8954572,BUTU8954572_cycle_1,Прибыл_груженый,Санкт-Петербург,Москва,40,13,15
2006-02-22,CRTU2093770,CRTU2093770_cycle_1,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,10,33
2006-02-22,CRTU2183954,CRTU2183954_cycle_1,Отправлен_грузополучателю,Москва,Москва,40,3,19
2006-02-22,CRTU3557001,CRTU3557001_cycle_1,Прибыл_по_ЖД,Владивосток,Владивосток,20,14,27
2006-02-22,CRTU8128829,CRTU8128829_cycle_1,Отправлен_по_ЖД,Владивосток,Москва,20,2,26
2006-02-22,KNYU1437543,KNYU1437543_cycle_1,Прибыл_груженый,Санкт-Петербург,Владивосток,20,11,35
2006-02-22,KNYU8798891,KNYU8798891_cycle_1,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,26
2006-02-22,KNYU8798891,KNYU8798891_cycle_1,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,26
2006-02-22,TOWU8351331,TOWU8351331_cycle_1,Прибыл_по_ЖД,Москва,Москва,20,10,22
2006-02-22,TOWU9892746,TOWU9892746_cycle_1,Передан_на_погрузку,Москва,Владивосток,40,0,20
2006-02-22,TOWU9892746,TOWU9892746_cycle_1,Прибыл_груженый,Москва,Владивосток,40,0,20
2006-02-22,WEDU6874585,WEDU6874585_cycle_1,Прибыл_груженый,Москва,Владивосток,20,4,50
2006-02-22,WEDU7000544,WEDU7000544_cycle_1,Прибыл_груженый,Владивосток,Санкт-Петербург,20,5,41
2006-02-22,WEDU7000544,WEDU7000544_cycle_1,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,0,41
2006-02-23,BUTU7130462,BUTU7130462_cycle_1,Передан_на_погрузку,Санкт-Петербург,Москва,20,0,21
2006-02-23,BUTU8954572,BUTU8954572_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,14
2006-02-23,BUTU8954572,BUTU8954572_cycle_1,Прибыл_по_ЖД,Москва,Москва,40,0,14
2006-02-23,CRTU3557001,CRTU3557001_cycle_1,Отправлен_грузополучателю,Владивосток,Владивосток,20,1,26
2006-02-23,ERKU3112209,ERKU3112209_cycle_1,Передан_на_погрузку,Владивосток,Москва,20,0,43
2006-02-23,ERKU3509749,ERKU3509749_cycle_1,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,11,0
2006-02-23,KNYU5372067,KNYU5372067_cycle_1,Прибыл_свободным,Москва,Москва,40,15,0
2006-02-23,STNU4510100,STNU4510100_cycle_2,Прибыл_груженый,Санкт-Петербург,Москва,20,12,3
2006-02-23,STNU9845862,STNU9845862_cycle_1,Отправлен_грузополучателю,Москва,Москва,40,2,2
2006-02-23,TIMU3137493,TIMU3137493_cycle_1,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,3,26
2006-02-23,TIMU8250428,TIMU8250428_cycle_1,Прибыл_груженый,Владивосток,Санкт-Петербург,20,20,31
2006-02-23,TIMU8250428,TIMU8250428_cycle_1,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,0,31
2006-02-23,TOWU3611630,TOWU3611630_cycle_1,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,18,0
2006-02-23,TOWU8351331,TOWU8351331_cycle_1,Отправлен_грузополучателю,Москва,Москва,20,1,21
2006-02-23,TOWU9892746,TOWU9892746_cycle_1,Отправлен_по_ЖД,Москва,Владивосток,40,1,19
2006-02-23,WEDU6874585,WEDU6874585_cycle_1,Отправлен_по_ЖД,Москва,Владивосток,20,1,49
2006-02-24,BUTU8729025,BUTU8729025_cycle_1,Прибыл_по_ЖД,Владивосток,Владивосток,40,13,20
2006-02-24,BUTU9513169,BUTU9513169_cycle_1,Прибыл_груженый,Москва,Владивосток,40,4,16
2006-02-24,CRTU2093770,CRTU2093770_cycle_1,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,2,31
2006-02-24,ERKU5797068,ERKU5797068_cycle_1,Прибыл_по_ЖД,Москва,Москва,40,12,22
2006-02-24,KNYU1437543,KNYU1437543_cycle_1,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,2,33
2006-02-24,KNYU1824938,KNYU1824938_cycle_1,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,3,33
2006-02-24,KNYU8798891,KNYU8798891_cycle_1,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,2,24
2006-02-24,STNU4510100,STNU4510100_cycle_2,Отправлен_по_ЖД,Санкт-Петербург,Москва,20,1,2
2006-02-24,STNU4510100,STNU4510100_cycle_2,Прибыл_по_ЖД,Москва,Москва,20,0,2
2006-02-24,TOWU2835826,TOWU2835826_cycle_1,Прибыл_груженый,Владивосток,Москва,40,15,30
2006-02-24,TOWU5842316,TOWU5842316_cycle_1,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,28
2006-02-25,BUTU2391445,BUTU2391445_cycle_1,Прибыл_по_ЖД,Москва,Москва,20,9,17
2006-02-25,BUTU8954572,BUTU8954572_cycle_1,Отправлен_грузополучателю,Москва,Москва,40,2,12
2006-02-25,CRTU1715325,CRTU1715325_cycle_2,Передан_на_погрузку,Владивосток,Москва,40,0,30
2006-02-25,ERKU5797068,ERKU5797068_cycle_1,Отправлен_грузополучателю,Москва,Москва,40,1,21
2006-02-25,KNYU1773354,KNYU1773354_cycle_1,Передан_на_погрузку,Москва,Владивосток,20,0,40
2006-02-25,KNYU5786200,KNYU5786200_cycle_1,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,6,0
2006-02-25,KNYU6970613,KNYU6970613_cycle_1,Передан_на_погрузку,Санкт-Петербург,Москва,20,0,29
2006-02-25,STNU9845862,STNU9845862_cycle_1,Прибыл_свободным,Москва,Москва,40,2,0
